2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
layer number:1  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
layer number:2  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
step 98 layer number:0  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
layer number:1  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
layer number:2  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
step 99 layer number:0  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
layer number:1  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
layer number:2  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
step 100 layer number:0  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
layer number:1  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
layer number:2  UnitName  BlockTemperature
0  Block_0              45.0
1  Block_1              45.0
2  Block_2              45.0
3  Block_3              45.0
4  Block_4              45.0
step 101 layer number:0  UnitName  BlockTemperature
0  Block_0             45.54
1  Block_1             45.93
2  Block_2             46.73
3  Block_3             45.93
4  Block_4             45.54
layer number:1  UnitName  BlockTemperature
0  Block_0             45.40
1  Block_1             45.49
2  Block_2             45.65
3  Block_3             45.49
4  Block_4             45.40
layer number:2  UnitName  BlockTemperature
0  Block_0             45.11
1  Block_1             45.12
2  Block_2             45.14
3  Block_3             45.12
4  Block_4             45.11
step 102 layer number:0  UnitName  BlockTemperature
0  Block_0             45.94
1  Block_1             46.36
2  Block_2             47.19
3  Block_3             46.36
4  Block_4             45.94
layer number:1  UnitName  BlockTemperature
0  Block_0             45.79
1  Block_1             45.91
2  Block_2             46.09
3  Block_3             45.91
4  Block_4             45.79
layer number:2  UnitName  BlockTemperature
0  Block_0             45.36
1  Block_1             45.39
2  Block_2             45.42
3  Block_3             45.39
4  Block_4             45.36
step 103 layer number:0  UnitName  BlockTemperature
0  Block_0             46.17
1  Block_1             46.59
2  Block_2             47.43
3  Block_3             46.59
4  Block_4             46.17
layer number:1  UnitName  BlockTemperature
0  Block_0             46.01
1  Block_1             46.14
2  Block_2             46.33
3  Block_3             46.14
4  Block_4             46.01
layer number:2  UnitName  BlockTemperature
0  Block_0             45.58
1  Block_1             45.61
2  Block_2             45.64
3  Block_3             45.61
4  Block_4             45.58
step 104 layer number:0  UnitName  BlockTemperature
0  Block_0             46.35
1  Block_1             46.78
2  Block_2             47.62
3  Block_3             46.78
4  Block_4             46.35
layer number:1  UnitName  BlockTemperature
0  Block_0             46.20
1  Block_1             46.33
2  Block_2             46.52
3  Block_3             46.33
4  Block_4             46.20
layer number:2  UnitName  BlockTemperature
0  Block_0             45.76
1  Block_1             45.79
2  Block_2             45.82
3  Block_3             45.79
4  Block_4             45.76
step 105 layer number:0  UnitName  BlockTemperature
0  Block_0             46.51
1  Block_1             46.94
2  Block_2             47.77
3  Block_3             46.94
4  Block_4             46.51
layer number:1  UnitName  BlockTemperature
0  Block_0             46.35
1  Block_1             46.49
2  Block_2             46.67
3  Block_3             46.49
4  Block_4             46.35
layer number:2  UnitName  BlockTemperature
0  Block_0             45.92
1  Block_1             45.95
2  Block_2             45.98
3  Block_3             45.95
4  Block_4             45.92
step 106 layer number:0  UnitName  BlockTemperature
0  Block_0             46.67
1  Block_1             47.09
2  Block_2             47.93
3  Block_3             47.09
4  Block_4             46.67
layer number:1  UnitName  BlockTemperature
0  Block_0             46.51
1  Block_1             46.64
2  Block_2             46.83
3  Block_3             46.64
4  Block_4             46.51
layer number:2  UnitName  BlockTemperature
0  Block_0             46.07
1  Block_1             46.11
2  Block_2             46.14
3  Block_3             46.11
4  Block_4             46.07
step 107 layer number:0  UnitName  BlockTemperature
0  Block_0             46.78
1  Block_1             47.21
2  Block_2             48.04
3  Block_3             47.21
4  Block_4             46.78
layer number:1  UnitName  BlockTemperature
0  Block_0             46.62
1  Block_1             46.75
2  Block_2             46.94
3  Block_3             46.75
4  Block_4             46.62
layer number:2  UnitName  BlockTemperature
0  Block_0             46.18
1  Block_1             46.22
2  Block_2             46.25
3  Block_3             46.22
4  Block_4             46.18
step 108 layer number:0  UnitName  BlockTemperature
0  Block_0             46.88
1  Block_1             47.31
2  Block_2             48.15
3  Block_3             47.31
4  Block_4             46.88
layer number:1  UnitName  BlockTemperature
0  Block_0             46.73
1  Block_1             46.86
2  Block_2             47.05
3  Block_3             46.86
4  Block_4             46.73
layer number:2  UnitName  BlockTemperature
0  Block_0             46.29
1  Block_1             46.33
2  Block_2             46.36
3  Block_3             46.33
4  Block_4             46.29
step 109 layer number:0  UnitName  BlockTemperature
0  Block_0             46.99
1  Block_1             47.42
2  Block_2             48.26
3  Block_3             47.42
4  Block_4             46.99
layer number:1  UnitName  BlockTemperature
0  Block_0             46.84
1  Block_1             46.97
2  Block_2             47.16
3  Block_3             46.97
4  Block_4             46.84
layer number:2  UnitName  BlockTemperature
0  Block_0             46.40
1  Block_1             46.43
2  Block_2             46.47
3  Block_3             46.43
4  Block_4             46.40
step 110 layer number:0  UnitName  BlockTemperature
0  Block_0             47.10
1  Block_1             47.53
2  Block_2             48.37
3  Block_3             47.53
4  Block_4             47.10
layer number:1  UnitName  BlockTemperature
0  Block_0             46.95
1  Block_1             47.08
2  Block_2             47.27
3  Block_3             47.08
4  Block_4             46.95
layer number:2  UnitName  BlockTemperature
0  Block_0             46.50
1  Block_1             46.54
2  Block_2             46.57
3  Block_3             46.54
4  Block_4             46.50
step 111 layer number:0  UnitName  BlockTemperature
0  Block_0             47.21
1  Block_1             47.64
2  Block_2             48.48
3  Block_3             47.64
4  Block_4             47.21
layer number:1  UnitName  BlockTemperature
0  Block_0             47.05
1  Block_1             47.19
2  Block_2             47.38
3  Block_3             47.19
4  Block_4             47.05
layer number:2  UnitName  BlockTemperature
0  Block_0             46.61
1  Block_1             46.65
2  Block_2             46.68
3  Block_3             46.65
4  Block_4             46.61
step 112 layer number:0  UnitName  BlockTemperature
0  Block_0             47.28
1  Block_1             47.71
2  Block_2             48.55
3  Block_3             47.71
4  Block_4             47.28
layer number:1  UnitName  BlockTemperature
0  Block_0             47.12
1  Block_1             47.26
2  Block_2             47.45
3  Block_3             47.26
4  Block_4             47.12
layer number:2  UnitName  BlockTemperature
0  Block_0             46.68
1  Block_1             46.72
2  Block_2             46.75
3  Block_3             46.72
4  Block_4             46.68
step 113 layer number:0  UnitName  BlockTemperature
0  Block_0             47.34
1  Block_1             47.77
2  Block_2             48.61
3  Block_3             47.77
4  Block_4             47.34
layer number:1  UnitName  BlockTemperature
0  Block_0             47.18
1  Block_1             47.32
2  Block_2             47.51
3  Block_3             47.32
4  Block_4             47.18
layer number:2  UnitName  BlockTemperature
0  Block_0             46.74
1  Block_1             46.78
2  Block_2             46.81
3  Block_3             46.78
4  Block_4             46.74
step 114 layer number:0  UnitName  BlockTemperature
0  Block_0             47.40
1  Block_1             47.83
2  Block_2             48.67
3  Block_3             47.83
4  Block_4             47.40
layer number:1  UnitName  BlockTemperature
0  Block_0             47.25
1  Block_1             47.38
2  Block_2             47.57
3  Block_3             47.38
4  Block_4             47.25
layer number:2  UnitName  BlockTemperature
0  Block_0             46.80
1  Block_1             46.84
2  Block_2             46.87
3  Block_3             46.84
4  Block_4             46.80
step 115 layer number:0  UnitName  BlockTemperature
0  Block_0             47.46
1  Block_1             47.89
2  Block_2             48.74
3  Block_3             47.89
4  Block_4             47.46
layer number:1  UnitName  BlockTemperature
0  Block_0             47.31
1  Block_1             47.44
2  Block_2             47.64
3  Block_3             47.44
4  Block_4             47.31
layer number:2  UnitName  BlockTemperature
0  Block_0             46.86
1  Block_1             46.90
2  Block_2             46.94
3  Block_3             46.90
4  Block_4             46.86
step 116 layer number:0  UnitName  BlockTemperature
0  Block_0             47.53
1  Block_1             47.95
2  Block_2             48.80
3  Block_3             47.95
4  Block_4             47.53
layer number:1  UnitName  BlockTemperature
0  Block_0             47.37
1  Block_1             47.50
2  Block_2             47.70
3  Block_3             47.50
4  Block_4             47.37
layer number:2  UnitName  BlockTemperature
0  Block_0             46.93
1  Block_1             46.96
2  Block_2             47.00
3  Block_3             46.96
4  Block_4             46.93
step 117 layer number:0  UnitName  BlockTemperature
0  Block_0             47.59
1  Block_1             48.02
2  Block_2             48.86
3  Block_3             48.02
4  Block_4             47.59
layer number:1  UnitName  BlockTemperature
0  Block_0             47.43
1  Block_1             47.57
2  Block_2             47.76
3  Block_3             47.57
4  Block_4             47.43
layer number:2  UnitName  BlockTemperature
0  Block_0             46.99
1  Block_1             47.02
2  Block_2             47.06
3  Block_3             47.02
4  Block_4             46.99
step 118 layer number:0  UnitName  BlockTemperature
0  Block_0             47.65
1  Block_1             48.08
2  Block_2             48.92
3  Block_3             48.08
4  Block_4             47.65
layer number:1  UnitName  BlockTemperature
0  Block_0             47.49
1  Block_1             47.63
2  Block_2             47.82
3  Block_3             47.63
4  Block_4             47.49
layer number:2  UnitName  BlockTemperature
0  Block_0             47.05
1  Block_1             47.08
2  Block_2             47.12
3  Block_3             47.08
4  Block_4             47.05
step 119 layer number:0  UnitName  BlockTemperature
0  Block_0             47.71
1  Block_1             48.14
2  Block_2             48.98
3  Block_3             48.14
4  Block_4             47.71
layer number:1  UnitName  BlockTemperature
0  Block_0             47.56
1  Block_1             47.69
2  Block_2             47.88
3  Block_3             47.69
4  Block_4             47.56
layer number:2  UnitName  BlockTemperature
0  Block_0             47.11
1  Block_1             47.15
2  Block_2             47.18
3  Block_3             47.15
4  Block_4             47.11
step 120 layer number:0  UnitName  BlockTemperature
0  Block_0             47.77
1  Block_1             48.20
2  Block_2             49.05
3  Block_3             48.20
4  Block_4             47.77
layer number:1  UnitName  BlockTemperature
0  Block_0             47.62
1  Block_1             47.75
2  Block_2             47.95
3  Block_3             47.75
4  Block_4             47.62
layer number:2  UnitName  BlockTemperature
0  Block_0             47.17
1  Block_1             47.21
2  Block_2             47.25
3  Block_3             47.21
4  Block_4             47.17
step 121 layer number:0  UnitName  BlockTemperature
0  Block_0             47.83
1  Block_1             48.26
2  Block_2             49.11
3  Block_3             48.26
4  Block_4             47.83
layer number:1  UnitName  BlockTemperature
0  Block_0             47.68
1  Block_1             47.81
2  Block_2             48.01
3  Block_3             47.81
4  Block_4             47.68
layer number:2  UnitName  BlockTemperature
0  Block_0             47.23
1  Block_1             47.27
2  Block_2             47.31
3  Block_3             47.27
4  Block_4             47.23
step 122 layer number:0  UnitName  BlockTemperature
0  Block_0             47.88
1  Block_1             48.31
2  Block_2             49.15
3  Block_3             48.31
4  Block_4             47.88
layer number:1  UnitName  BlockTemperature
0  Block_0             47.72
1  Block_1             47.86
2  Block_2             48.05
3  Block_3             47.86
4  Block_4             47.72
layer number:2  UnitName  BlockTemperature
0  Block_0             47.27
1  Block_1             47.31
2  Block_2             47.35
3  Block_3             47.31
4  Block_4             47.27
step 123 layer number:0  UnitName  BlockTemperature
0  Block_0             47.90
1  Block_1             48.33
2  Block_2             49.18
3  Block_3             48.33
4  Block_4             47.90
layer number:1  UnitName  BlockTemperature
0  Block_0             47.75
1  Block_1             47.88
2  Block_2             48.08
3  Block_3             47.88
4  Block_4             47.75
layer number:2  UnitName  BlockTemperature
0  Block_0             47.30
1  Block_1             47.34
2  Block_2             47.38
3  Block_3             47.34
4  Block_4             47.30
step 124 layer number:0  UnitName  BlockTemperature
0  Block_0             47.93
1  Block_1             48.36
2  Block_2             49.21
3  Block_3             48.36
4  Block_4             47.93
layer number:1  UnitName  BlockTemperature
0  Block_0             47.78
1  Block_1             47.91
2  Block_2             48.11
3  Block_3             47.91
4  Block_4             47.78
layer number:2  UnitName  BlockTemperature
0  Block_0             47.33
1  Block_1             47.37
2  Block_2             47.40
3  Block_3             47.37
4  Block_4             47.33
step 125 layer number:0  UnitName  BlockTemperature
0  Block_0             47.96
1  Block_1             48.39
2  Block_2             49.23
3  Block_3             48.39
4  Block_4             47.96
layer number:1  UnitName  BlockTemperature
0  Block_0             47.80
1  Block_1             47.94
2  Block_2             48.14
3  Block_3             47.94
4  Block_4             47.80
layer number:2  UnitName  BlockTemperature
0  Block_0             47.36
1  Block_1             47.39
2  Block_2             47.43
3  Block_3             47.39
4  Block_4             47.36
step 126 layer number:0  UnitName  BlockTemperature
0  Block_0             47.99
1  Block_1             48.42
2  Block_2             49.26
3  Block_3             48.42
4  Block_4             47.99
layer number:1  UnitName  BlockTemperature
0  Block_0             47.83
1  Block_1             47.97
2  Block_2             48.16
3  Block_3             47.97
4  Block_4             47.83
layer number:2  UnitName  BlockTemperature
0  Block_0             47.39
1  Block_1             47.42
2  Block_2             47.46
3  Block_3             47.42
4  Block_4             47.39
step 127 layer number:0  UnitName  BlockTemperature
0  Block_0             48.02
1  Block_1             48.45
2  Block_2             49.29
3  Block_3             48.45
4  Block_4             48.02
layer number:1  UnitName  BlockTemperature
0  Block_0             47.86
1  Block_1             47.99
2  Block_2             48.19
3  Block_3             47.99
4  Block_4             47.86
layer number:2  UnitName  BlockTemperature
0  Block_0             47.41
1  Block_1             47.45
2  Block_2             47.49
3  Block_3             47.45
4  Block_4             47.41
step 128 layer number:0  UnitName  BlockTemperature
0  Block_0             48.04
1  Block_1             48.47
2  Block_2             49.32
3  Block_3             48.47
4  Block_4             48.04
layer number:1  UnitName  BlockTemperature
0  Block_0             47.89
1  Block_1             48.02
2  Block_2             48.22
3  Block_3             48.02
4  Block_4             47.89
layer number:2  UnitName  BlockTemperature
0  Block_0             47.44
1  Block_1             47.48
2  Block_2             47.52
3  Block_3             47.48
4  Block_4             47.44
step 129 layer number:0  UnitName  BlockTemperature
0  Block_0             48.07
1  Block_1             48.50
2  Block_2             49.35
3  Block_3             48.50
4  Block_4             48.07
layer number:1  UnitName  BlockTemperature
0  Block_0             47.92
1  Block_1             48.05
2  Block_2             48.25
3  Block_3             48.05
4  Block_4             47.92
layer number:2  UnitName  BlockTemperature
0  Block_0             47.47
1  Block_1             47.50
2  Block_2             47.54
3  Block_3             47.50
4  Block_4             47.47
step 130 layer number:0  UnitName  BlockTemperature
0  Block_0             48.10
1  Block_1             48.53
2  Block_2             49.38
3  Block_3             48.53
4  Block_4             48.10
layer number:1  UnitName  BlockTemperature
0  Block_0             47.94
1  Block_1             48.08
2  Block_2             48.28
3  Block_3             48.08
4  Block_4             47.94
layer number:2  UnitName  BlockTemperature
0  Block_0             47.50
1  Block_1             47.53
2  Block_2             47.57
3  Block_3             47.53
4  Block_4             47.50
step 131 layer number:0  UnitName  BlockTemperature
0  Block_0             48.13
1  Block_1             48.56
2  Block_2             49.40
3  Block_3             48.56
4  Block_4             48.13
layer number:1  UnitName  BlockTemperature
0  Block_0             47.97
1  Block_1             48.11
2  Block_2             48.30
3  Block_3             48.11
4  Block_4             47.97
layer number:2  UnitName  BlockTemperature
0  Block_0             47.52
1  Block_1             47.56
2  Block_2             47.60
3  Block_3             47.56
4  Block_4             47.52
step 132 layer number:0  UnitName  BlockTemperature
0  Block_0             48.15
1  Block_1             48.58
2  Block_2             49.43
3  Block_3             48.58
4  Block_4             48.15
layer number:1  UnitName  BlockTemperature
0  Block_0             47.99
1  Block_1             48.13
2  Block_2             48.33
3  Block_3             48.13
4  Block_4             47.99
layer number:2  UnitName  BlockTemperature
0  Block_0             47.55
1  Block_1             47.58
2  Block_2             47.62
3  Block_3             47.58
4  Block_4             47.55
step 133 layer number:0  UnitName  BlockTemperature
0  Block_0             48.16
1  Block_1             48.59
2  Block_2             49.44
3  Block_3             48.59
4  Block_4             48.16
layer number:1  UnitName  BlockTemperature
0  Block_0             48.00
1  Block_1             48.14
2  Block_2             48.34
3  Block_3             48.14
4  Block_4             48.00
layer number:2  UnitName  BlockTemperature
0  Block_0             47.56
1  Block_1             47.59
2  Block_2             47.63
3  Block_3             47.59
4  Block_4             47.56
step 134 layer number:0  UnitName  BlockTemperature
0  Block_0             48.17
1  Block_1             48.60
2  Block_2             49.45
3  Block_3             48.60
4  Block_4             48.17
layer number:1  UnitName  BlockTemperature
0  Block_0             48.01
1  Block_1             48.15
2  Block_2             48.35
3  Block_3             48.15
4  Block_4             48.01
layer number:2  UnitName  BlockTemperature
0  Block_0             47.57
1  Block_1             47.60
2  Block_2             47.64
3  Block_3             47.60
4  Block_4             47.57
step 135 layer number:0  UnitName  BlockTemperature
0  Block_0             48.18
1  Block_1             48.61
2  Block_2             49.46
3  Block_3             48.61
4  Block_4             48.18
layer number:1  UnitName  BlockTemperature
0  Block_0             48.02
1  Block_1             48.16
2  Block_2             48.36
3  Block_3             48.16
4  Block_4             48.02
layer number:2  UnitName  BlockTemperature
0  Block_0             47.58
1  Block_1             47.61
2  Block_2             47.65
3  Block_3             47.61
4  Block_4             47.58
step 136 layer number:0  UnitName  BlockTemperature
0  Block_0             48.19
1  Block_1             48.62
2  Block_2             49.47
3  Block_3             48.62
4  Block_4             48.19
layer number:1  UnitName  BlockTemperature
0  Block_0             48.03
1  Block_1             48.17
2  Block_2             48.37
3  Block_3             48.17
4  Block_4             48.03
layer number:2  UnitName  BlockTemperature
0  Block_0             47.59
1  Block_1             47.62
2  Block_2             47.66
3  Block_3             47.62
4  Block_4             47.59
step 137 layer number:0  UnitName  BlockTemperature
0  Block_0             48.20
1  Block_1             48.63
2  Block_2             49.48
3  Block_3             48.63
4  Block_4             48.20
layer number:1  UnitName  BlockTemperature
0  Block_0             48.04
1  Block_1             48.18
2  Block_2             48.38
3  Block_3             48.18
4  Block_4             48.04
layer number:2  UnitName  BlockTemperature
0  Block_0             47.60
1  Block_1             47.63
2  Block_2             47.67
3  Block_3             47.63
4  Block_4             47.60
step 138 layer number:0  UnitName  BlockTemperature
0  Block_0             48.21
1  Block_1             48.64
2  Block_2             49.49
3  Block_3             48.64
4  Block_4             48.21
layer number:1  UnitName  BlockTemperature
0  Block_0             48.05
1  Block_1             48.19
2  Block_2             48.39
3  Block_3             48.19
4  Block_4             48.05
layer number:2  UnitName  BlockTemperature
0  Block_0             47.61
1  Block_1             47.64
2  Block_2             47.68
3  Block_3             47.64
4  Block_4             47.61
step 139 layer number:0  UnitName  BlockTemperature
0  Block_0             48.22
1  Block_1             48.65
2  Block_2             49.50
3  Block_3             48.65
4  Block_4             48.22
layer number:1  UnitName  BlockTemperature
0  Block_0             48.06
1  Block_1             48.20
2  Block_2             48.40
3  Block_3             48.20
4  Block_4             48.06
layer number:2  UnitName  BlockTemperature
0  Block_0             47.62
1  Block_1             47.65
2  Block_2             47.69
3  Block_3             47.65
4  Block_4             47.62
step 140 layer number:0  UnitName  BlockTemperature
0  Block_0             48.23
1  Block_1             48.66
2  Block_2             49.51
3  Block_3             48.66
4  Block_4             48.23
layer number:1  UnitName  BlockTemperature
0  Block_0             48.07
1  Block_1             48.21
2  Block_2             48.41
3  Block_3             48.21
4  Block_4             48.07
layer number:2  UnitName  BlockTemperature
0  Block_0             47.63
1  Block_1             47.66
2  Block_2             47.70
3  Block_3             47.66
4  Block_4             47.63
step 141 layer number:0  UnitName  BlockTemperature
0  Block_0             48.24
1  Block_1             48.67
2  Block_2             49.52
3  Block_3             48.67
4  Block_4             48.24
layer number:1  UnitName  BlockTemperature
0  Block_0             48.08
1  Block_1             48.22
2  Block_2             48.42
3  Block_3             48.22
4  Block_4             48.08
layer number:2  UnitName  BlockTemperature
0  Block_0             47.64
1  Block_1             47.67
2  Block_2             47.71
3  Block_3             47.67
4  Block_4             47.64
step 142 layer number:0  UnitName  BlockTemperature
0  Block_0             48.25
1  Block_1             48.68
2  Block_2             49.53
3  Block_3             48.68
4  Block_4             48.25
layer number:1  UnitName  BlockTemperature
0  Block_0             48.09
1  Block_1             48.23
2  Block_2             48.43
3  Block_3             48.23
4  Block_4             48.09
layer number:2  UnitName  BlockTemperature
0  Block_0             47.65
1  Block_1             47.68
2  Block_2             47.72
3  Block_3             47.68
4  Block_4             47.65
step 143 layer number:0  UnitName  BlockTemperature
0  Block_0             48.26
1  Block_1             48.69
2  Block_2             49.54
3  Block_3             48.69
4  Block_4             48.26
layer number:1  UnitName  BlockTemperature
0  Block_0             48.10
1  Block_1             48.24
2  Block_2             48.44
3  Block_3             48.24
4  Block_4             48.10
layer number:2  UnitName  BlockTemperature
0  Block_0             47.66
1  Block_1             47.69
2  Block_2             47.73
3  Block_3             47.69
4  Block_4             47.66
step 144 layer number:0  UnitName  BlockTemperature
0  Block_0             48.27
1  Block_1             48.70
2  Block_2             49.55
3  Block_3             48.70
4  Block_4             48.27
layer number:1  UnitName  BlockTemperature
0  Block_0             48.11
1  Block_1             48.25
2  Block_2             48.45
3  Block_3             48.25
4  Block_4             48.11
layer number:2  UnitName  BlockTemperature
0  Block_0             47.67
1  Block_1             47.70
2  Block_2             47.74
3  Block_3             47.70
4  Block_4             47.67
step 145 layer number:0  UnitName  BlockTemperature
0  Block_0             48.28
1  Block_1             48.71
2  Block_2             49.56
3  Block_3             48.71
4  Block_4             48.28
layer number:1  UnitName  BlockTemperature
0  Block_0             48.12
1  Block_1             48.26
2  Block_2             48.46
3  Block_3             48.26
4  Block_4             48.12
layer number:2  UnitName  BlockTemperature
0  Block_0             47.68
1  Block_1             47.71
2  Block_2             47.75
3  Block_3             47.71
4  Block_4             47.68
step 146 layer number:0  UnitName  BlockTemperature
0  Block_0             48.29
1  Block_1             48.72
2  Block_2             49.57
3  Block_3             48.72
4  Block_4             48.29
layer number:1  UnitName  BlockTemperature
0  Block_0             48.13
1  Block_1             48.27
2  Block_2             48.47
3  Block_3             48.27
4  Block_4             48.13
layer number:2  UnitName  BlockTemperature
0  Block_0             47.69
1  Block_1             47.72
2  Block_2             47.76
3  Block_3             47.72
4  Block_4             47.69
step 147 layer number:0  UnitName  BlockTemperature
0  Block_0             48.30
1  Block_1             48.73
2  Block_2             49.58
3  Block_3             48.73
4  Block_4             48.30
layer number:1  UnitName  BlockTemperature
0  Block_0             48.14
1  Block_1             48.28
2  Block_2             48.48
3  Block_3             48.28
4  Block_4             48.14
layer number:2  UnitName  BlockTemperature
0  Block_0             47.70
1  Block_1             47.73
2  Block_2             47.77
3  Block_3             47.73
4  Block_4             47.70
step 148 layer number:0  UnitName  BlockTemperature
0  Block_0             48.31
1  Block_1             48.74
2  Block_2             49.59
3  Block_3             48.74
4  Block_4             48.31
layer number:1  UnitName  BlockTemperature
0  Block_0             48.16
1  Block_1             48.29
2  Block_2             48.49
3  Block_3             48.29
4  Block_4             48.16
layer number:2  UnitName  BlockTemperature
0  Block_0             47.71
1  Block_1             47.74
2  Block_2             47.78
3  Block_3             47.74
4  Block_4             47.71
step 149 layer number:0  UnitName  BlockTemperature
0  Block_0             48.32
1  Block_1             48.75
2  Block_2             49.60
3  Block_3             48.75
4  Block_4             48.32
layer number:1  UnitName  BlockTemperature
0  Block_0             48.17
1  Block_1             48.30
2  Block_2             48.50
3  Block_3             48.30
4  Block_4             48.17
layer number:2  UnitName  BlockTemperature
0  Block_0             47.72
1  Block_1             47.75
2  Block_2             47.79
3  Block_3             47.75
4  Block_4             47.72
step 150 layer number:0  UnitName  BlockTemperature
0  Block_0             48.33
1  Block_1             48.76
2  Block_2             49.61
3  Block_3             48.76
4  Block_4             48.33
layer number:1  UnitName  BlockTemperature
0  Block_0             48.18
1  Block_1             48.31
2  Block_2             48.51
3  Block_3             48.31
4  Block_4             48.18
layer number:2  UnitName  BlockTemperature
0  Block_0             47.73
1  Block_1             47.76
2  Block_2             47.80
3  Block_3             47.76
4  Block_4             47.73
step 151 layer number:0  UnitName  BlockTemperature
0  Block_0             48.34
1  Block_1             48.77
2  Block_2             49.62
3  Block_3             48.77
4  Block_4             48.34
layer number:1  UnitName  BlockTemperature
0  Block_0             48.19
1  Block_1             48.32
2  Block_2             48.52
3  Block_3             48.32
4  Block_4             48.19
layer number:2  UnitName  BlockTemperature
0  Block_0             47.74
1  Block_1             47.77
2  Block_2             47.81
3  Block_3             47.77
4  Block_4             47.74
step 152 layer number:0  UnitName  BlockTemperature
0  Block_0             48.35
1  Block_1             48.78
2  Block_2             49.63
3  Block_3             48.78
4  Block_4             48.35
layer number:1  UnitName  BlockTemperature
0  Block_0             48.20
1  Block_1             48.33
2  Block_2             48.53
3  Block_3             48.33
4  Block_4             48.20
layer number:2  UnitName  BlockTemperature
0  Block_0             47.75
1  Block_1             47.78
2  Block_2             47.82
3  Block_3             47.78
4  Block_4             47.75
step 153 layer number:0  UnitName  BlockTemperature
0  Block_0             48.35
1  Block_1             48.78
2  Block_2             49.63
3  Block_3             48.78
4  Block_4             48.35
layer number:1  UnitName  BlockTemperature
0  Block_0             48.20
1  Block_1             48.33
2  Block_2             48.53
3  Block_3             48.33
4  Block_4             48.20
layer number:2  UnitName  BlockTemperature
0  Block_0             47.75
1  Block_1             47.78
2  Block_2             47.82
3  Block_3             47.78
4  Block_4             47.75
step 154 layer number:0  UnitName  BlockTemperature
0  Block_0             48.36
1  Block_1             48.78
2  Block_2             49.63
3  Block_3             48.78
4  Block_4             48.36
layer number:1  UnitName  BlockTemperature
0  Block_0             48.20
1  Block_1             48.33
2  Block_2             48.53
3  Block_3             48.33
4  Block_4             48.20
layer number:2  UnitName  BlockTemperature
0  Block_0             47.75
1  Block_1             47.79
2  Block_2             47.83
3  Block_3             47.79
4  Block_4             47.75
step 155 layer number:0  UnitName  BlockTemperature
0  Block_0             48.36
1  Block_1             48.79
2  Block_2             49.63
3  Block_3             48.79
4  Block_4             48.36
layer number:1  UnitName  BlockTemperature
0  Block_0             48.20
1  Block_1             48.34
2  Block_2             48.53
3  Block_3             48.34
4  Block_4             48.20
layer number:2  UnitName  BlockTemperature
0  Block_0             47.75
1  Block_1             47.79
2  Block_2             47.83
3  Block_3             47.79
4  Block_4             47.75
step 156 layer number:0  UnitName  BlockTemperature
0  Block_0             48.36
1  Block_1             48.79
2  Block_2             49.64
3  Block_3             48.79
4  Block_4             48.36
layer number:1  UnitName  BlockTemperature
0  Block_0             48.20
1  Block_1             48.34
2  Block_2             48.54
3  Block_3             48.34
4  Block_4             48.20
layer number:2  UnitName  BlockTemperature
0  Block_0             47.75
1  Block_1             47.79
2  Block_2             47.83
3  Block_3             47.79
4  Block_4             47.75
step 157 layer number:0  UnitName  BlockTemperature
0  Block_0             48.36
1  Block_1             48.79
2  Block_2             49.64
3  Block_3             48.79
4  Block_4             48.36
layer number:1  UnitName  BlockTemperature
0  Block_0             48.21
1  Block_1             48.34
2  Block_2             48.54
3  Block_3             48.34
4  Block_4             48.21
layer number:2  UnitName  BlockTemperature
0  Block_0             47.76
1  Block_1             47.79
2  Block_2             47.83
3  Block_3             47.79
4  Block_4             47.76
step 158 layer number:0  UnitName  BlockTemperature
0  Block_0             48.36
1  Block_1             48.79
2  Block_2             49.64
3  Block_3             48.79
4  Block_4             48.36
layer number:1  UnitName  BlockTemperature
0  Block_0             48.21
1  Block_1             48.34
2  Block_2             48.54
3  Block_3             48.34
4  Block_4             48.21
layer number:2  UnitName  BlockTemperature
0  Block_0             47.76
1  Block_1             47.79
2  Block_2             47.83
3  Block_3             47.79
4  Block_4             47.76
step 159 layer number:0  UnitName  BlockTemperature
